month,observation
2013-11,7.931397267546615
2013-12,7.956880784733585
2014-01,7.976545095034936
2014-02,7.707050814205175
2014-03,7.783373663267
2014-04,7.851235117535936
2014-05,7.964587781397682
2014-06,8.166670551873764
2014-07,8.281183920738329
2014-08,8.53433023109082
2014-09,8.316720055447277
2014-10,8.06026217976563
2014-11,7.927025552674721
2014-12,7.978297048727612
2015-01,8.157056235020562
2015-02,8.358892187883058
2015-03,8.493597302511759
2015-04,8.655168684418129
2015-05,9.003130312033065
2015-06,9.167719216500075
2015-07,9.217923612492868
2015-08,9.335651156973682
2015-09,9.394053325296241
2015-10,9.295860227276037
2015-11,9.368162097250092
2015-12,9.553905111744612
2016-01,9.616704485302279
2016-02,11.379040910338944
2016-03,12.774709778940192
2016-04,13.721044447092439
2016-05,15.577265107689016
2016-06,16.480162512928985
2016-07,17.12666284054056
2016-08,17.609320172402377
2016-09,17.85203854534865
2016-10,18.329659144766808
2016-11,18.476164721699433
2016-12,18.546963778122375
2017-01,18.71884076901749
2017-02,17.780402228515086
2017-03,17.25554443466524
2017-04,17.244418823425292
2017-05,16.251383902676125
2017-06,16.09839757532056
2017-07,16.052909607252047
2017-08,16.01150160131064
2017-09,15.979000297857311
2017-10,15.905236164466714
2017-11,15.901387604002622
2017-12,15.371612592980881
2018-01,15.126742362997675
2018-02,14.329613357081357
2018-03,13.337176276584188
2018-04,12.482339429128103
2018-05,11.607837708744455
2018-06,11.230806763418258
2018-07,11.141831477802413
2018-08,11.22743567102276
2018-09,11.284220822458792
2018-10,11.259306700019977
2018-11,11.280687433579189
2018-12,11.441793242378282
2019-01,11.37408332788685
2019-02,11.305852907969552
2019-03,11.251149569729819
2019-04,11.3720680389074
2019-05,11.396404772842999
2019-06,11.217315895871891
2019-07,11.084457023953703
2019-08,11.015909411514784
2019-09,11.24375477733328
2019-10,11.606981403706513
2019-11,11.853517762739813
2019-12,11.981569286402618
2020-01,12.132305771432115
2020-02,12.19853348404591
2020-03,12.257324804486643
2020-04,12.341464926171938
2020-05,12.404248786049223
2020-06,12.558719690353897
2020-07,12.82071751303664
2020-08,13.219513524561435
2020-09,13.70662921174079
2020-10,14.232742743160088
2020-11,14.887260666279346
2020-12,15.753386647855876
2021-01,16.466347283844
2021-02,17.33489631363041
2021-03,18.171367740526605
2021-04,18.116735352723936
2021-05,17.933081938205618
2021-06,17.750757261900702
2021-07,17.377100345666975
2021-08,17.009126570971006
2021-09,16.629867193111252
2021-10,15.993579823096965
2021-11,15.395701999751154
2021-12,15.625488850575337
2022-01,15.60054453944882
2022-02,15.702445752010718
